0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1482216304624886e-19,2.5568197888920148e-17,2.9408091031733716e-15,2.773226531662604e-16,0.0,0.0,0.0,4.1314743760523825e-19,0.0,3.800949985279368e-22,0.0,0.0,0.0,0.0,0.0,0.0,4.114381877977391e-16,4.433809797843568e-13,1.509954216595154e-20,3.265264872207673e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8567888116724554e-11,3.449309231245535e-16,3.1314368218372174e-11,4.729386726885226e-12,7.156765670400003e-16,6.712529239978373e-09,2.5338562562084238e-09,4.218784990938314e-09,0.0,9.181671078697089e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.218784990938314e-09,2.3329500266880007e-12,5.499215805623794e-06,0.0009980060671390784,8.455536000000002e-10,0.0009980026911072001,0.001,0.0,0.0,0.0,0.0
3.380991579316783e-15,5.28668782691953e-13,8.265770565296615e-12,1.279561024886023e-14,3.6036575732651256e-15,0.0,4.4388118915613947e-20,1.8607253938494088e-13,0.0,3.0969064986077383e-12,1.0143017671828349e-10,0.0,0.0,1.0478322240489382e-13,0.0,0.0,7.300306188161412e-13,1.177702795211034e-09,4.393064077020676e-15,2.4117556462677077e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4239469964404033e-08,0.0,0.0,0.0,0.0,1.026205618582795e-07,1.0608110051433849e-11,3.042837713615285e-11,8.54559115133431e-11,9.063248597749244e-11,6.074285097765604e-06,1.6836049416779443e-08,1.1382762205796472e-07,0.0,4.455983114489696e-05,0.0,1.000758043680282e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.195027700172427e-07,1.3951768098315162e-08,0.0004603223973190664,0.000995229342433565,1.1048506204847352e-05,0.001994029294065957,0.030499341926946963,0.0,0.0,0.0,0.0
6.504075943949568e-13,3.2318004505846263e-12,4.7371863687932676e-09,7.695851224167305e-13,3.6036575732651256e-15,0.0,4.4388118915613947e-20,4.2169263476360355e-12,0.0,3.0969064986077383e-12,4.767916912602846e-10,1.7728758780614665e-10,0.0,3.8829490706056476e-13,0.0,0.0,1.4564054528881158e-10,2.1210665359842933e-07,2.3137170502205926e-09,2.4117556462677077e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92807762539734e-07,0.0,0.0,0.0,0.0,7.513541253808017e-06,4.868038490220855e-11,3.220212260112665e-11,6.477262878709431e-08,4.1093861064556804e-08,0.0001385779359822582,4.819562080219396e-07,2.0419315648980375e-06,0.0,0.0004486221157788512,2.2300312367251712e-11,1.000758043680282e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6094326632644534e-08,4.26331983495687e-06,5.97555652280054e-08,0.004127564884402996,0.0009944462814412177,0.00014034866303957254,0.0049755149551436685,0.09023040448655087,0.0,0.0,0.0,0.0
6.504075943949568e-13,2.40938597644455e-11,9.817012123068879e-08,8.527923719714005e-12,3.6036575732651256e-15,0.0,4.4388118915613947e-20,5.196925990853146e-11,0.0,3.0969064986077383e-12,1.277351077275783e-09,1.7711168940013276e-10,0.0,3.1182299880753673e-12,0.0,0.0,1.3130959635181672e-09,2.7537056447877624e-06,2.3137170502205926e-09,2.4117556462677077e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9134664887804684e-07,0.0,0.0,0.0,0.0,6.80407260886941e-05,2.9743286571185795e-10,3.220212260112665e-11,1.0394500552324282e-07,5.005271204488635e-08,0.0007632654551655015,1.4996393325403994e-06,6.557386290105755e-06,0.0,0.000658392240170866,2.2300312367251712e-11,1.000758043680282e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6094326632644534e-08,1.7957126939979037e-05,4.2822217861940943e-07,0.013698655649564531,0.000993864155021531,0.0004759618503633452,0.005970539440188525,0.1652496161931281,0.0,0.0,0.0,0.0
6.504075943949568e-13,2.40938597644455e-11,8.122375489364051e-07,8.527923719714005e-12,3.6036575732651256e-15,0.0,4.4388118915613947e-20,5.196925990853146e-11,0.0,3.0969064986077383e-12,1.277351077275783e-09,1.7711168940013276e-10,0.0,3.1182299880753673e-12,0.0,0.0,1.3130959635181672e-09,1.699419323393144e-05,2.3137170502205926e-09,2.4117556462677077e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9134664887804684e-07,0.0,0.0,0.0,0.0,0.0003030531584801513,2.9743286571185795e-10,3.2137750558047e-11,1.0394500552324282e-07,5.005271204488635e-08,0.002384641669711685,1.4996393325403994e-06,6.557386290105755e-06,0.0,0.0008451372218233582,2.2300312367251712e-11,1.000758043680282e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604216407370588e-08,1.7957126939979037e-05,4.2822217861940943e-07,0.029475511731985805,0.0009934760117274667,0.0004759618503633452,0.00894964672751574,0.23799461622287496,0.0,0.0,0.0,0.0
6.504075943949568e-13,2.40938597644455e-11,3.926569280291244e-06,8.527923719714005e-12,3.6036575732651256e-15,0.0,4.4388118915613947e-20,5.196925990853146e-11,0.0,3.0969064986077383e-12,1.277351077275783e-09,1.7711168940013276e-10,0.0,3.1182299880753673e-12,0.0,0.0,1.3130959635181672e-09,6.479817735374803e-05,2.3137170502205926e-09,2.40934389062144e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9134664887804684e-07,0.0,0.0,0.0,0.0,0.0008718012376222321,2.9743286571185795e-10,3.2137750558047e-11,1.0394500552324282e-07,8.070527680599111e-07,0.005296317042257649,1.4996393325403994e-06,6.557386290105755e-06,0.0,0.0008451372218233582,2.2300312367251712e-11,1.000758043680282e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604216407370588e-08,1.7957126939979037e-05,4.2822217861940943e-07,0.05016398950885799,0.0009934760117274667,0.0007302952117545071,0.00894964672751574,0.3071219717356328,0.0,0.0,0.0,0.0
6.504075943949568e-13,2.40938597644455e-11,1.3589762696033992e-05,8.527923719714005e-12,3.6036575732651256e-15,0.0,4.4388118915613947e-20,5.196925990853146e-11,0.0,3.0969064986077383e-12,1.277351077275783e-09,1.7711168940013276e-10,0.0,3.1182299880753673e-12,0.0,0.0,1.3130959635181672e-09,0.0001782153700097177,2.3137170502205926e-09,2.40934389062144e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9134664887804684e-07,0.0,0.0,0.0,0.0,0.001949977653657699,2.9743286571185795e-10,3.2137750558047e-11,1.0394500552324282e-07,8.070527680599111e-07,0.009680850069008179,1.4996393325403994e-06,6.557386290105755e-06,0.0,0.0008451372218233582,2.2300312367251712e-11,1.000758043680282e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604216407370588e-08,1.7957126939979037e-05,4.2822217861940943e-07,0.07513358967554208,0.0009934760117274667,0.0007302952117545071,0.00894964672751574,0.37050541326710656,0.0,0.0,0.0,0.0
6.975689059164108e-13,2.40938597644455e-11,3.6504080976529716e-05,8.527923719714005e-12,3.6036575732651256e-15,0.0,4.4388118915613947e-20,5.309245363971665e-11,0.0,3.0969064986077383e-12,1.5441126431663104e-09,1.7711168940013276e-10,0.0,3.1182299880753673e-12,0.0,0.0,1.3130959635181672e-09,0.0004005889286555848,2.3137170502205926e-09,2.40934389062144e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0675129647603518e-06,0.0,0.0,0.0,0.0,0.003673453170648212,2.9743286571185795e-10,3.2137750558047e-11,1.0394500552324282e-07,8.070527680599111e-07,0.01553433609213342,1.4996393325403994e-06,6.557386290105755e-06,0.0,0.0008442930676965574,2.2300312367251712e-11,1.000758043680282e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604216407370588e-08,1.7957126939979037e-05,4.2822217861940943e-07,0.10269638960003244,0.0009934760117274667,0.0007302952117545071,0.00894964672751574,0.4268582475317816,0.0,0.0,0.0,0.0
6.975689059164108e-13,2.40938597644455e-11,8.411926559706066e-05,8.527923719714005e-12,3.6036575732651256e-15,0.0,4.4388118915613947e-20,5.309245363971665e-11,0.0,3.0969064986077383e-12,1.5441126431663104e-09,1.7711168940013276e-10,0.0,3.1182299880753673e-12,0.0,0.0,1.3130959635181672e-09,0.0007934743039120961,2.3137170502205926e-09,2.40934389062144e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0675129647603518e-06,0.0,0.0,0.0,0.0,0.00622349095190811,2.9743286571185795e-10,3.2137750558047e-11,1.0394500552324282e-07,8.070527680599111e-07,0.022991646990966133,1.4996393325403994e-06,6.557386290105755e-06,0.0,0.0008442930676965574,2.2300312367251712e-11,1.000758043680282e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604216407370588e-08,1.7957126939979037e-05,1.546627265120711e-05,0.13219804433396226,0.0009934760117274667,0.0007302952117545071,0.00894964672751574,0.4774942425246109,0.0,0.0,0.0,0.0
